Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,2,"{'MRR': '0.63599', 'Hits@1': '0.51171', 'Hits@5': '0.79264', 'Hits@10': '0.85953', 'Hits@20': '0.89967', 'Hits@50': '0.91639', 'Hits@100': '0.91639', 'Hits@200': '0.91639'}","{'MRR': '0.66735', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
3,3,"{'MRR': '0.63599', 'Hits@1': '0.51171', 'Hits@5': '0.79264', 'Hits@10': '0.85953', 'Hits@20': '0.89967', 'Hits@50': '0.91639', 'Hits@100': '0.91639', 'Hits@200': '0.91639'}","{'MRR': '0.66735', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
3,4,"{'MRR': '0.63599', 'Hits@1': '0.51171', 'Hits@5': '0.79264', 'Hits@10': '0.85953', 'Hits@20': '0.89967', 'Hits@50': '0.91639', 'Hits@100': '0.91639', 'Hits@200': '0.91639'}","{'MRR': '0.66735', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
3,5,"{'MRR': '0.63599', 'Hits@1': '0.51171', 'Hits@5': '0.79264', 'Hits@10': '0.85953', 'Hits@20': '0.89967', 'Hits@50': '0.91639', 'Hits@100': '0.91639', 'Hits@200': '0.91639'}","{'MRR': '0.66735', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
3,6,"{'MRR': '0.63599', 'Hits@1': '0.51171', 'Hits@5': '0.79264', 'Hits@10': '0.85953', 'Hits@20': '0.89967', 'Hits@50': '0.91639', 'Hits@100': '0.91639', 'Hits@200': '0.91639'}","{'MRR': '0.66735', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,0,"{'MRR': '0.63782', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.86957', 'Hits@20': '0.88629', 'Hits@50': '0.89632', 'Hits@100': '0.89632', 'Hits@200': '0.89632'}","{'MRR': '0.66270', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.91139', 'Hits@20': '0.93249', 'Hits@50': '0.94515', 'Hits@100': '0.94515', 'Hits@200': '0.94515'}",62
5,1,"{'MRR': '0.64069', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.87960', 'Hits@20': '0.92308', 'Hits@50': '0.93645', 'Hits@100': '0.93645', 'Hits@200': '0.93645'}","{'MRR': '0.66632', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.97890', 'Hits@50': '0.99578', 'Hits@100': '0.99578', 'Hits@200': '0.99578'}",62
5,2,"{'MRR': '0.64088', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.88294', 'Hits@20': '0.92308', 'Hits@50': '0.93980', 'Hits@100': '0.93980', 'Hits@200': '0.93980'}","{'MRR': '0.66655', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,3,"{'MRR': '0.64088', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.88294', 'Hits@20': '0.92308', 'Hits@50': '0.93980', 'Hits@100': '0.93980', 'Hits@200': '0.93980'}","{'MRR': '0.66655', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,4,"{'MRR': '0.64088', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.88294', 'Hits@20': '0.92308', 'Hits@50': '0.93980', 'Hits@100': '0.93980', 'Hits@200': '0.93980'}","{'MRR': '0.66655', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,5,"{'MRR': '0.64088', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.88294', 'Hits@20': '0.92308', 'Hits@50': '0.93980', 'Hits@100': '0.93980', 'Hits@200': '0.93980'}","{'MRR': '0.66655', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,6,"{'MRR': '0.64088', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.88294', 'Hits@20': '0.92308', 'Hits@50': '0.93980', 'Hits@100': '0.93980', 'Hits@200': '0.93980'}","{'MRR': '0.66655', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92827', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,0,"{'MRR': '0.64324', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.90635', 'Hits@20': '0.93311', 'Hits@50': '0.94314', 'Hits@100': '0.94314', 'Hits@200': '0.94314'}","{'MRR': '0.66444', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.95781', 'Hits@50': '0.97046', 'Hits@100': '0.97046', 'Hits@200': '0.97046'}",62
10,1,"{'MRR': '0.64463', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.90635', 'Hits@20': '0.94983', 'Hits@50': '0.96656', 'Hits@100': '0.96656', 'Hits@200': '0.96656'}","{'MRR': '0.66619', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,2,"{'MRR': '0.64462', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.90635', 'Hits@20': '0.94983', 'Hits@50': '0.96656', 'Hits@100': '0.96656', 'Hits@200': '0.96656'}","{'MRR': '0.66617', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,3,"{'MRR': '0.64462', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.90635', 'Hits@20': '0.94983', 'Hits@50': '0.96656', 'Hits@100': '0.96656', 'Hits@200': '0.96656'}","{'MRR': '0.66617', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,4,"{'MRR': '0.64462', 'Hits@1': '0.51171', 'Hits@5': '0.81605', 'Hits@10': '0.90635', 'Hits@20': '0.94983', 'Hits@50': '0.96656', 'Hits@100': '0.96656', 'Hits@200': '0.96656'}","{'MRR': '0.66617', 'Hits@1': '0.52743', 'Hits@5': '0.84388', 'Hits@10': '0.92405', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
