Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
10,1,"{'MRR': '0.63372', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92536', 'Hits@50': '0.95616', 'Hits@100': '0.97038', 'Hits@200': '0.97275'}","{'MRR': '0.64082', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.93050', 'Hits@50': '0.96738', 'Hits@100': '0.98440', 'Hits@200': '0.98723'}",139
10,2,"{'MRR': '0.63384', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92417', 'Hits@50': '0.95735', 'Hits@100': '0.97512', 'Hits@200': '0.97749'}","{'MRR': '0.64097', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92908', 'Hits@50': '0.96879', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
10,3,"{'MRR': '0.63384', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92417', 'Hits@50': '0.95735', 'Hits@100': '0.97512', 'Hits@200': '0.97749'}","{'MRR': '0.64096', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92908', 'Hits@50': '0.96879', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
10,4,"{'MRR': '0.63384', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92417', 'Hits@50': '0.95735', 'Hits@100': '0.97512', 'Hits@200': '0.97749'}","{'MRR': '0.64096', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92908', 'Hits@50': '0.96879', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
10,5,"{'MRR': '0.63384', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92417', 'Hits@50': '0.95735', 'Hits@100': '0.97512', 'Hits@200': '0.97749'}","{'MRR': '0.64096', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92908', 'Hits@50': '0.96879', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
10,6,"{'MRR': '0.63384', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.92417', 'Hits@50': '0.95735', 'Hits@100': '0.97512', 'Hits@200': '0.97749'}","{'MRR': '0.64096', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92908', 'Hits@50': '0.96879', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
20,0,"{'MRR': '0.63379', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.95616', 'Hits@100': '0.96327', 'Hits@200': '0.96682'}","{'MRR': '0.64032', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.95887', 'Hits@100': '0.96738', 'Hits@200': '0.97163'}",139
20,1,"{'MRR': '0.63411', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.97986', 'Hits@200': '0.98223'}","{'MRR': '0.64071', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96596', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
20,2,"{'MRR': '0.63417', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96327', 'Hits@100': '0.98223', 'Hits@200': '0.98460'}","{'MRR': '0.64077', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
20,3,"{'MRR': '0.63417', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96327', 'Hits@100': '0.98223', 'Hits@200': '0.98460'}","{'MRR': '0.64077', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
20,4,"{'MRR': '0.63417', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96327', 'Hits@100': '0.98223', 'Hits@200': '0.98460'}","{'MRR': '0.64077', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
20,5,"{'MRR': '0.63417', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96327', 'Hits@100': '0.98223', 'Hits@200': '0.98460'}","{'MRR': '0.64077', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
20,6,"{'MRR': '0.63417', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96327', 'Hits@100': '0.98223', 'Hits@200': '0.98460'}","{'MRR': '0.64077', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,0,"{'MRR': '0.63414', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98104', 'Hits@200': '0.98223'}","{'MRR': '0.64059', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.98298', 'Hits@200': '0.98440'}",139
50,1,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64070', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,2,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64069', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,3,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64069', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,4,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64069', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,5,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64069', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
50,6,"{'MRR': '0.63423', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.93009', 'Hits@50': '0.96209', 'Hits@100': '0.98697', 'Hits@200': '0.98934'}","{'MRR': '0.64069', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.99007', 'Hits@200': '0.99291'}",139
