Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
10,1,"{'MRR': '0.52099', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52246', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,2,"{'MRR': '0.52094', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52240', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,3,"{'MRR': '0.52094', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52240', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,4,"{'MRR': '0.52094', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52240', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,5,"{'MRR': '0.52094', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52240', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,6,"{'MRR': '0.52094', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.86288', 'Hits@100': '0.88294', 'Hits@200': '0.91973'}","{'MRR': '0.52240', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
20,0,"{'MRR': '0.52180', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.87960', 'Hits@100': '0.89967', 'Hits@200': '0.91639'}","{'MRR': '0.52152', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.93671', 'Hits@200': '0.95781'}",62
20,1,"{'MRR': '0.52215', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.94314'}","{'MRR': '0.52196', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.99156'}",62
20,2,"{'MRR': '0.52213', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.93980'}","{'MRR': '0.52194', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
20,3,"{'MRR': '0.52213', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.93980'}","{'MRR': '0.52194', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
20,4,"{'MRR': '0.52213', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.93980'}","{'MRR': '0.52194', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
20,5,"{'MRR': '0.52213', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.93980'}","{'MRR': '0.52194', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
20,6,"{'MRR': '0.52213', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.88294', 'Hits@100': '0.90301', 'Hits@200': '0.93980'}","{'MRR': '0.52194', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,0,"{'MRR': '0.52267', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.91973', 'Hits@200': '0.94983'}","{'MRR': '0.52165', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.93671', 'Hits@200': '0.97468'}",62
50,1,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,2,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,3,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,4,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,5,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
50,6,"{'MRR': '0.52280', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.81605', 'Hits@50': '0.89967', 'Hits@100': '0.92308', 'Hits@200': '0.95987'}","{'MRR': '0.52181', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83122', 'Hits@50': '0.91139', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
