Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,2,"{'MRR': '0.57493', 'Hits@1': '0.46564', 'Hits@5': '0.70498', 'Hits@10': '0.79028', 'Hits@20': '0.84953', 'Hits@50': '0.88981', 'Hits@100': '0.90521', 'Hits@200': '0.92062'}","{'MRR': '0.59845', 'Hits@1': '0.48511', 'Hits@5': '0.73191', 'Hits@10': '0.83404', 'Hits@20': '0.90496', 'Hits@50': '0.95319', 'Hits@100': '0.97163', 'Hits@200': '0.99007'}",139
3,3,"{'MRR': '0.57497', 'Hits@1': '0.46564', 'Hits@5': '0.70498', 'Hits@10': '0.79028', 'Hits@20': '0.85071', 'Hits@50': '0.89100', 'Hits@100': '0.90640', 'Hits@200': '0.92180'}","{'MRR': '0.59850', 'Hits@1': '0.48511', 'Hits@5': '0.73191', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
3,4,"{'MRR': '0.57497', 'Hits@1': '0.46564', 'Hits@5': '0.70498', 'Hits@10': '0.79028', 'Hits@20': '0.85071', 'Hits@50': '0.89100', 'Hits@100': '0.90640', 'Hits@200': '0.92180'}","{'MRR': '0.59850', 'Hits@1': '0.48511', 'Hits@5': '0.73191', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
3,5,"{'MRR': '0.57497', 'Hits@1': '0.46564', 'Hits@5': '0.70498', 'Hits@10': '0.79028', 'Hits@20': '0.85071', 'Hits@50': '0.89100', 'Hits@100': '0.90640', 'Hits@200': '0.92180'}","{'MRR': '0.59850', 'Hits@1': '0.48511', 'Hits@5': '0.73191', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
3,6,"{'MRR': '0.57497', 'Hits@1': '0.46564', 'Hits@5': '0.70498', 'Hits@10': '0.79028', 'Hits@20': '0.85071', 'Hits@50': '0.89100', 'Hits@100': '0.90640', 'Hits@200': '0.92180'}","{'MRR': '0.59850', 'Hits@1': '0.48511', 'Hits@5': '0.73191', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
5,0,"{'MRR': '0.57135', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.77844', 'Hits@20': '0.81280', 'Hits@50': '0.82938', 'Hits@100': '0.83412', 'Hits@200': '0.83412'}","{'MRR': '0.58949', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.80000', 'Hits@20': '0.84113', 'Hits@50': '0.86099', 'Hits@100': '0.86667', 'Hits@200': '0.86667'}",139
5,1,"{'MRR': '0.57774', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80806', 'Hits@20': '0.86019', 'Hits@50': '0.89929', 'Hits@100': '0.91469', 'Hits@200': '0.93128'}","{'MRR': '0.59713', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83546', 'Hits@20': '0.89787', 'Hits@50': '0.94468', 'Hits@100': '0.96312', 'Hits@200': '0.98298'}",139
5,2,"{'MRR': '0.57826', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80687', 'Hits@20': '0.86730', 'Hits@50': '0.90758', 'Hits@100': '0.92299', 'Hits@200': '0.93839'}","{'MRR': '0.59775', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
5,3,"{'MRR': '0.57822', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80687', 'Hits@20': '0.86730', 'Hits@50': '0.90758', 'Hits@100': '0.92299', 'Hits@200': '0.93839'}","{'MRR': '0.59770', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
5,4,"{'MRR': '0.57822', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80687', 'Hits@20': '0.86730', 'Hits@50': '0.90758', 'Hits@100': '0.92299', 'Hits@200': '0.93839'}","{'MRR': '0.59770', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
5,5,"{'MRR': '0.57822', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80687', 'Hits@20': '0.86730', 'Hits@50': '0.90758', 'Hits@100': '0.92299', 'Hits@200': '0.93839'}","{'MRR': '0.59770', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
5,6,"{'MRR': '0.57822', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.80687', 'Hits@20': '0.86730', 'Hits@50': '0.90758', 'Hits@100': '0.92299', 'Hits@200': '0.93839'}","{'MRR': '0.59770', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.83404', 'Hits@20': '0.90638', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
10,0,"{'MRR': '0.57856', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.82346', 'Hits@20': '0.87559', 'Hits@50': '0.89455', 'Hits@100': '0.90521', 'Hits@200': '0.90640'}","{'MRR': '0.59520', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.82979', 'Hits@20': '0.89220', 'Hits@50': '0.91489', 'Hits@100': '0.92766', 'Hits@200': '0.92908'}",139
10,1,"{'MRR': '0.58015', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.82346', 'Hits@20': '0.88389', 'Hits@50': '0.92417', 'Hits@100': '0.93957', 'Hits@200': '0.95498'}","{'MRR': '0.59710', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.82979', 'Hits@20': '0.90213', 'Hits@50': '0.95035', 'Hits@100': '0.96879', 'Hits@200': '0.98723'}",139
10,2,"{'MRR': '0.58026', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.82346', 'Hits@20': '0.88626', 'Hits@50': '0.92773', 'Hits@100': '0.94313', 'Hits@200': '0.95853'}","{'MRR': '0.59723', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.82979', 'Hits@20': '0.90496', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
10,3,"{'MRR': '0.58026', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.82346', 'Hits@20': '0.88626', 'Hits@50': '0.92773', 'Hits@100': '0.94313', 'Hits@200': '0.95853'}","{'MRR': '0.59723', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.82979', 'Hits@20': '0.90496', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
10,4,"{'MRR': '0.58026', 'Hits@1': '0.46564', 'Hits@5': '0.71327', 'Hits@10': '0.82346', 'Hits@20': '0.88626', 'Hits@50': '0.92773', 'Hits@100': '0.94313', 'Hits@200': '0.95853'}","{'MRR': '0.59723', 'Hits@1': '0.48511', 'Hits@5': '0.72199', 'Hits@10': '0.82979', 'Hits@20': '0.90496', 'Hits@50': '0.95461', 'Hits@100': '0.97305', 'Hits@200': '0.99149'}",139
