Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
10,1,"{'MRR': '0.65867', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96209', 'Hits@100': '0.96682', 'Hits@200': '0.97156'}","{'MRR': '0.66861', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.97589', 'Hits@100': '0.98156', 'Hits@200': '0.98723'}",139
10,2,"{'MRR': '0.65884', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96564', 'Hits@100': '0.97038', 'Hits@200': '0.97630'}","{'MRR': '0.66882', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
10,3,"{'MRR': '0.65884', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96564', 'Hits@100': '0.97038', 'Hits@200': '0.97630'}","{'MRR': '0.66882', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
10,4,"{'MRR': '0.65884', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96564', 'Hits@100': '0.97038', 'Hits@200': '0.97630'}","{'MRR': '0.66882', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
10,5,"{'MRR': '0.65884', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96564', 'Hits@100': '0.97038', 'Hits@200': '0.97630'}","{'MRR': '0.66882', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
10,6,"{'MRR': '0.65884', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.96564', 'Hits@100': '0.97038', 'Hits@200': '0.97630'}","{'MRR': '0.66882', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
20,0,"{'MRR': '0.65907', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.96209', 'Hits@100': '0.96801', 'Hits@200': '0.97156'}","{'MRR': '0.66827', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.96454', 'Hits@100': '0.97163', 'Hits@200': '0.97589'}",139
20,1,"{'MRR': '0.65937', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97275', 'Hits@100': '0.97749', 'Hits@200': '0.98341'}","{'MRR': '0.66863', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98298', 'Hits@200': '0.99007'}",139
20,2,"{'MRR': '0.65944', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.97986', 'Hits@200': '0.98578'}","{'MRR': '0.66872', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
20,3,"{'MRR': '0.65944', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.94550', 'Hits@50': '0.97512', 'Hits@100': '0.97986', 'Hits@200': '0.98578'}","{'MRR': '0.66872', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94468', 'Hits@50': '0.98014', 'Hits@100': '0.98582', 'Hits@200': '0.99291'}",139
