Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,2,"{'MRR': '0.68553', 'Hits@1': '0.56522', 'Hits@5': '0.84950', 'Hits@10': '0.89298', 'Hits@20': '0.90970', 'Hits@50': '0.92642', 'Hits@100': '0.92642', 'Hits@200': '0.92642'}","{'MRR': '0.72703', 'Hits@1': '0.61181', 'Hits@5': '0.89030', 'Hits@10': '0.94515', 'Hits@20': '0.96624', 'Hits@50': '0.98734', 'Hits@100': '0.98734', 'Hits@200': '0.98734'}",62
3,3,"{'MRR': '0.68553', 'Hits@1': '0.56522', 'Hits@5': '0.84950', 'Hits@10': '0.89298', 'Hits@20': '0.90970', 'Hits@50': '0.92642', 'Hits@100': '0.92642', 'Hits@200': '0.92642'}","{'MRR': '0.72703', 'Hits@1': '0.61181', 'Hits@5': '0.89030', 'Hits@10': '0.94515', 'Hits@20': '0.96624', 'Hits@50': '0.98734', 'Hits@100': '0.98734', 'Hits@200': '0.98734'}",62
3,4,"{'MRR': '0.68553', 'Hits@1': '0.56522', 'Hits@5': '0.84950', 'Hits@10': '0.89298', 'Hits@20': '0.90970', 'Hits@50': '0.92642', 'Hits@100': '0.92642', 'Hits@200': '0.92642'}","{'MRR': '0.72703', 'Hits@1': '0.61181', 'Hits@5': '0.89030', 'Hits@10': '0.94515', 'Hits@20': '0.96624', 'Hits@50': '0.98734', 'Hits@100': '0.98734', 'Hits@200': '0.98734'}",62
3,5,"{'MRR': '0.68553', 'Hits@1': '0.56522', 'Hits@5': '0.84950', 'Hits@10': '0.89298', 'Hits@20': '0.90970', 'Hits@50': '0.92642', 'Hits@100': '0.92642', 'Hits@200': '0.92642'}","{'MRR': '0.72703', 'Hits@1': '0.61181', 'Hits@5': '0.89030', 'Hits@10': '0.94515', 'Hits@20': '0.96624', 'Hits@50': '0.98734', 'Hits@100': '0.98734', 'Hits@200': '0.98734'}",62
3,6,"{'MRR': '0.68553', 'Hits@1': '0.56522', 'Hits@5': '0.84950', 'Hits@10': '0.89298', 'Hits@20': '0.90970', 'Hits@50': '0.92642', 'Hits@100': '0.92642', 'Hits@200': '0.92642'}","{'MRR': '0.72703', 'Hits@1': '0.61181', 'Hits@5': '0.89030', 'Hits@10': '0.94515', 'Hits@20': '0.96624', 'Hits@50': '0.98734', 'Hits@100': '0.98734', 'Hits@200': '0.98734'}",62
5,0,"{'MRR': '0.68926', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.90301', 'Hits@20': '0.91639', 'Hits@50': '0.91973', 'Hits@100': '0.91973', 'Hits@200': '0.91973'}","{'MRR': '0.72330', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.92405', 'Hits@20': '0.94093', 'Hits@50': '0.94515', 'Hits@100': '0.94515', 'Hits@200': '0.94515'}",62
5,1,"{'MRR': '0.69368', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.92977', 'Hits@20': '0.94649', 'Hits@50': '0.96321', 'Hits@100': '0.96321', 'Hits@200': '0.96321'}","{'MRR': '0.72888', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.95781', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,2,"{'MRR': '0.69355', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.92977', 'Hits@20': '0.94649', 'Hits@50': '0.96321', 'Hits@100': '0.96321', 'Hits@200': '0.96321'}","{'MRR': '0.72871', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.95781', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,3,"{'MRR': '0.69355', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.92977', 'Hits@20': '0.94649', 'Hits@50': '0.96321', 'Hits@100': '0.96321', 'Hits@200': '0.96321'}","{'MRR': '0.72871', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.95781', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,4,"{'MRR': '0.69355', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.92977', 'Hits@20': '0.94649', 'Hits@50': '0.96321', 'Hits@100': '0.96321', 'Hits@200': '0.96321'}","{'MRR': '0.72871', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.95781', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,5,"{'MRR': '0.69355', 'Hits@1': '0.56522', 'Hits@5': '0.87291', 'Hits@10': '0.92977', 'Hits@20': '0.94649', 'Hits@50': '0.96321', 'Hits@100': '0.96321', 'Hits@200': '0.96321'}","{'MRR': '0.72871', 'Hits@1': '0.61181', 'Hits@5': '0.88608', 'Hits@10': '0.95781', 'Hits@20': '0.97890', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
