Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
10,1,"{'MRR': '0.61899', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90521', 'Hits@50': '0.93839', 'Hits@100': '0.94787', 'Hits@200': '0.95498'}","{'MRR': '0.63425', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92340', 'Hits@50': '0.96312', 'Hits@100': '0.97447', 'Hits@200': '0.98298'}",139
10,2,"{'MRR': '0.61919', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90877', 'Hits@50': '0.94194', 'Hits@100': '0.95142', 'Hits@200': '0.95853'}","{'MRR': '0.63449', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
10,3,"{'MRR': '0.61919', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90877', 'Hits@50': '0.94194', 'Hits@100': '0.95142', 'Hits@200': '0.95853'}","{'MRR': '0.63449', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
10,4,"{'MRR': '0.61919', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90877', 'Hits@50': '0.94194', 'Hits@100': '0.95142', 'Hits@200': '0.95853'}","{'MRR': '0.63449', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
10,5,"{'MRR': '0.61919', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90877', 'Hits@50': '0.94194', 'Hits@100': '0.95142', 'Hits@200': '0.95853'}","{'MRR': '0.63449', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
10,6,"{'MRR': '0.61919', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.90877', 'Hits@50': '0.94194', 'Hits@100': '0.95142', 'Hits@200': '0.95853'}","{'MRR': '0.63449', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
20,0,"{'MRR': '0.62008', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95024', 'Hits@100': '0.95972', 'Hits@200': '0.96564'}","{'MRR': '0.63424', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96028', 'Hits@100': '0.97163', 'Hits@200': '0.97872'}",139
20,1,"{'MRR': '0.62023', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95616', 'Hits@100': '0.96564', 'Hits@200': '0.97275'}","{'MRR': '0.63442', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
20,2,"{'MRR': '0.62028', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95735', 'Hits@100': '0.96682', 'Hits@200': '0.97393'}","{'MRR': '0.63448', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96879', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
20,3,"{'MRR': '0.62028', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.92299', 'Hits@50': '0.95735', 'Hits@100': '0.96682', 'Hits@200': '0.97393'}","{'MRR': '0.63448', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.92766', 'Hits@50': '0.96879', 'Hits@100': '0.98014', 'Hits@200': '0.98865'}",139
